Region/Country/Area,,Year,Series,Value,Footnotes,Source
410,Republic of Korea,2010,Students enrolled in secondary education (thousands),3959.451,,United Nations Educational
410,Republic of Korea,2010,Gross enrollment ratio - Secondary (male),96.6123,,United Nations Educational
410,Republic of Korea,2010,Gross enrollment ratio - Secondary (female),96.0889,,United Nations Educational
410,Republic of Korea,2010,Students enrolled in tertiary education (thousands),3269.509,,United Nations Educational
410,Republic of Korea,2010,Gross enrollment ratio - Tertiary (male),116.7468,,United Nations Educational
410,Republic of Korea,2010,Gross enrollment ratio - Tertiary (female),86.8108,,United Nations Educational
410,Republic of Korea,2014,Students enrolled in primary education (thousands),2736.224,,United Nations Educational
410,Republic of Korea,2014,Gross enrollment ratio - Primary (male),98.3571,,United Nations Educational
410,Republic of Korea,2014,Gross enrollment ratio - Primary (female),98.2504,,United Nations Educational
410,Republic of Korea,2014,Students enrolled in secondary education (thousands),3579.411,,United Nations Educational
410,Republic of Korea,2014,Gross enrollment ratio - Secondary (male),100.1009,,United Nations Educational
410,Republic of Korea,2014,Gross enrollment ratio - Secondary (female),99.6126,,United Nations Educational
410,Republic of Korea,2014,Students enrolled in tertiary education (thousands),3318.307,,United Nations Educational
410,Republic of Korea,2014,Gross enrollment ratio - Tertiary (male),106.2261,,United Nations Educational
410,Republic of Korea,2014,Gross enrollment ratio - Tertiary (female),81.8922,,United Nations Educational
410,Republic of Korea,2015,Students enrolled in primary education (thousands),2721.766,,United Nations Educational
410,Republic of Korea,2015,Gross enrollment ratio - Primary (male),98.8573,,United Nations Educational
410,Republic of Korea,2015,Gross enrollment ratio - Primary (female),98.7065,,United Nations Educational
410,Republic of Korea,2015,Students enrolled in secondary education (thousands),3396.766,,United Nations Educational
410,Republic of Korea,2015,Gross enrollment ratio - Secondary (male),100.3316,,United Nations Educational
410,Republic of Korea,2015,Gross enrollment ratio - Secondary (female),99.6558,,United Nations Educational
410,Republic of Korea,2015,Students enrolled in tertiary education (thousands),3268.099,,United Nations Educational
410,Republic of Korea,2015,Gross enrollment ratio - Tertiary (male),105.2852,,United Nations Educational
410,Republic of Korea,2015,Gross enrollment ratio - Tertiary (female),81.9553,,United Nations Educational
410,Republic of Korea,2017,Students enrolled in primary education (thousands),2681.815,,United Nations Educational
410,Republic of Korea,2017,Gross enrollment ratio - Primary (male),98.2055,,United Nations Educational
410,Republic of Korea,2017,Gross enrollment ratio - Primary (female),97.9642,,United Nations Educational
410,Republic of Korea,2017,Students enrolled in secondary education (thousands),3072.037,,United Nations Educational
410,Republic of Korea,2017,Gross enrollment ratio - Secondary (male),100.6486,,United Nations Educational
410,Republic of Korea,2017,Gross enrollment ratio - Secondary (female),100.0013,,United Nations Educational
410,Republic of Korea,2017,Students enrolled in tertiary education (thousands),3136.395,,United Nations Educational
410,Republic of Korea,2017,Gross enrollment ratio - Tertiary (male),104.751,,United Nations Educational
410,Republic of Korea,2017,Gross enrollment ratio - Tertiary (female),82.8425,,United Nations Educational
498,Republic of Moldova,2005,Students enrolled in primary education (thousands),184.159,,United Nations Educational
498,Republic of Moldova,2005,Gross enrollment ratio - Primary (male),98.5532,Estimate.,United Nations Educational
498,Republic of Moldova,2005,Gross enrollment ratio - Primary (female),97.1975,Estimate.,United Nations Educational
498,Republic of Moldova,2005,Students enrolled in secondary education (thousands),394.469,,United Nations Educational
498,Republic of Moldova,2005,Gross enrollment ratio - Secondary (male),86.2379,Estimate.,United Nations Educational
498,Republic of Moldova,2005,Gross enrollment ratio - Secondary (female),89.9588,Estimate.,United Nations Educational
498,Republic of Moldova,2005,Students enrolled in tertiary education (thousands),130.35,,United Nations Educational
498,Republic of Moldova,2005,Gross enrollment ratio - Tertiary (male),29.4639,Estimate.,United Nations Educational
498,Republic of Moldova,2005,Gross enrollment ratio - Tertiary (female),42.9046,Estimate.,United Nations Educational
498,Republic of Moldova,2010,Students enrolled in primary education (thousands),141.197,,United Nations Educational
498,Republic of Moldova,2010,Gross enrollment ratio - Primary (male),93.7246,Estimate.,United Nations Educational
498,Republic of Moldova,2010,Gross enrollment ratio - Primary (female),93.3463,Estimate.,United Nations Educational
498,Republic of Moldova,2010,Students enrolled in secondary education (thousands),307.619,,United Nations Educational
498,Republic of Moldova,2010,Gross enrollment ratio - Secondary (male),86.9766,Estimate.,United Nations Educational
498,Republic of Moldova,2010,Gross enrollment ratio - Secondary (female),89.0275,Estimate.,United Nations Educational
498,Republic of Moldova,2010,Students enrolled in tertiary education (thousands),130.168,,United Nations Educational
498,Republic of Moldova,2010,Gross enrollment ratio - Tertiary (male),32.73,Estimate.,United Nations Educational
498,Republic of Moldova,2010,Gross enrollment ratio - Tertiary (female),43.7339,Estimate.,United Nations Educational
498,Republic of Moldova,2014,Students enrolled in primary education (thousands),138.42,,United Nations Educational
498,Republic of Moldova,2014,Gross enrollment ratio - Primary (male),93.2578,Estimate.,United Nations Educational
498,Republic of Moldova,2014,Gross enrollment ratio - Primary (female),92.8593,Estimate.,United Nations Educational
498,Republic of Moldova,2014,Students enrolled in secondary education (thousands),245.773,,United Nations Educational
498,Republic of Moldova,2014,Gross enrollment ratio - Secondary (male),86.781,Estimate.,United Nations Educational
498,Republic of Moldova,2014,Gross enrollment ratio - Secondary (female),87.8893,Estimate.,United Nations Educational
498,Republic of Moldova,2014,Students enrolled in tertiary education (thousands),116.325,,United Nations Educational
498,Republic of Moldova,2014,Gross enrollment ratio - Tertiary (male),35.92,Estimate.,United Nations Educational
498,Republic of Moldova,2014,Gross enrollment ratio - Tertiary (female),47.2774,Estimate.,United Nations Educational
498,Republic of Moldova,2015,Students enrolled in primary education (thousands),138.536,,United Nations Educational
498,Republic of Moldova,2015,Gross enrollment ratio - Primary (male),92.8668,Estimate.,United Nations Educational
498,Republic of Moldova,2015,Gross enrollment ratio - Primary (female),91.9316,Estimate.,United Nations Educational
498,Republic of Moldova,2015,Students enrolled in secondary education (thousands),233.26,,United Nations Educational
498,Republic of Moldova,2015,Gross enrollment ratio - Secondary (male),85.7712,Estimate.,United Nations Educational
498,Republic of Moldova,2015,Gross enrollment ratio - Secondary (female),86.4638,Estimate.,United Nations Educational
498,Republic of Moldova,2015,Students enrolled in tertiary education (thousands),109.395,,United Nations Educational
498,Republic of Moldova,2015,Gross enrollment ratio - Tertiary (male),35.3078,Estimate.,United Nations Educational
498,Republic of Moldova,2015,Gross enrollment ratio - Tertiary (female),47.3655,Estimate.,United Nations Educational
498,Republic of Moldova,2018,Students enrolled in primary education (thousands),140.141,,United Nations Educational
498,Republic of Moldova,2018,Gross enrollment ratio - Primary (male),90.5928,Estimate.,United Nations Educational
498,Republic of Moldova,2018,Gross enrollment ratio - Primary (female),90.6465,Estimate.,United Nations Educational
498,Republic of Moldova,2018,Students enrolled in secondary education (thousands),226.281,,United Nations Educational
498,Republic of Moldova,2018,Gross enrollment ratio - Secondary (male),87.3335,Estimate.,United Nations Educational
498,Republic of Moldova,2018,Gross enrollment ratio - Secondary (female),86.4534,Estimate.,United Nations Educational
498,Republic of Moldova,2018,Students enrolled in tertiary education (thousands),87.277,,United Nations Educational
498,Republic of Moldova,2018,Gross enrollment ratio - Tertiary (male),34.1824,Estimate.,United Nations Educational
498,Republic of Moldova,2018,Gross enrollment ratio - Tertiary (female),45.7187,Estimate.,United Nations Educational
642,Romania,2005,Students enrolled in primary education (thousands),970.295,,United Nations Educational
642,Romania,2005,Gross enrollment ratio - Primary (male),110.4604,,United Nations Educational
642,Romania,2005,Gross enrollment ratio - Primary (female),108.9807,,United Nations Educational
642,Romania,2005,Students enrolled in secondary education (thousands),2089.646,,United Nations Educational
642,Romania,2005,Gross enrollment ratio - Secondary (male),81.718,,United Nations Educational
642,Romania,2005,Gross enrollment ratio - Secondary (female),83.2717,,United Nations Educational
642,Romania,2005,Students enrolled in tertiary education (thousands),738.806,,United Nations Educational
642,Romania,2005,Gross enrollment ratio - Tertiary (male),41.086,,United Nations Educational
642,Romania,2005,Gross enrollment ratio - Tertiary (female),51.9411,,United Nations Educational
642,Romania,2010,Students enrolled in primary education (thousands),842.238,,United Nations Educational
642,Romania,2010,Gross enrollment ratio - Primary (male),100.7696,,United Nations Educational
642,Romania,2010,Gross enrollment ratio - Primary (female),99.1243,,United Nations Educational
642,Romania,2010,Students enrolled in secondary education (thousands),1821.782,,United Nations Educational
642,Romania,2010,Gross enrollment ratio - Secondary (male),98.0731,,United Nations Educational
642,Romania,2010,Gross enrollment ratio - Secondary (female),97.227,,United Nations Educational
642,Romania,2010,Students enrolled in tertiary education (thousands),999.523,,United Nations Educational
642,Romania,2010,Gross enrollment ratio - Tertiary (male),54.2095,,United Nations Educational
642,Romania,2010,Gross enrollment ratio - Tertiary (female),74.3612,,United Nations Educational
642,Romania,2012,Students enrolled in primary education (thousands),807.047,,United Nations Educational
642,Romania,2012,Gross enrollment ratio - Primary (male),99.5034,,United Nations Educational
642,Romania,2012,Gross enrollment ratio - Primary (female),97.6187,,United Nations Educational
642,Romania,2012,Students enrolled in secondary education (thousands),1714.307,,United Nations Educational
642,Romania,2012,Gross enrollment ratio - Secondary (male),97.992,,United Nations Educational
642,Romania,2012,Gross enrollment ratio - Secondary (female),97.0135,,United Nations Educational
642,Romania,2012,Students enrolled in tertiary education (thousands),705.333,,United Nations Educational
642,Romania,2012,Gross enrollment ratio - Tertiary (male),43.9676,,United Nations Educational
642,Romania,2012,Gross enrollment ratio - Tertiary (female),55.8526,,United Nations Educational
642,Romania,2014,Students enrolled in secondary education (thousands),1609.259,,United Nations Educational
642,Romania,2014,Gross enrollment ratio - Secondary (male),94.6138,,United Nations Educational
642,Romania,2014,Gross enrollment ratio - Secondary (female),94.2074,,United Nations Educational
642,Romania,2014,Students enrolled in tertiary education (thousands),578.706,,United Nations Educational
642,Romania,2014,Gross enrollment ratio - Tertiary (male),41.9933,,United Nations Educational
642,Romania,2014,Gross enrollment ratio - Tertiary (female),52.682,,United Nations Educational
642,Romania,2015,Students enrolled in primary education (thousands),947.205,,United Nations Educational
642,Romania,2015,Gross enrollment ratio - Primary (male),89.8239,,United Nations Educational
642,Romania,2015,Gross enrollment ratio - Primary (female),88.4841,,United Nations Educational
642,Romania,2015,Students enrolled in secondary education (thousands),1562.96,,United Nations Educational
642,Romania,2015,Gross enrollment ratio - Secondary (male),92.9108,,United Nations Educational
642,Romania,2015,Gross enrollment ratio - Secondary (female),92.9454,,United Nations Educational
642,Romania,2015,Students enrolled in tertiary education (thousands),541.653,,United Nations Educational
642,Romania,2015,Gross enrollment ratio - Tertiary (male),41.6571,,United Nations Educational
642,Romania,2015,Gross enrollment ratio - Tertiary (female),52.2133,,United Nations Educational
642,Romania,2017,Students enrolled in primary education (thousands),928.245,,United Nations Educational
642,Romania,2017,Gross enrollment ratio - Primary (male),85.7041,,United Nations Educational
642,Romania,2017,Gross enrollment ratio - Primary (female),84.5661,,United Nations Educational
642,Romania,2017,Students enrolled in secondary education (thousands),1502.438,,United Nations Educational
642,Romania,2017,Gross enrollment ratio - Secondary (male),91.0953,,United Nations Educational
642,Romania,2017,Gross enrollment ratio - Secondary (female),91.4332,,United Nations Educational
642,Romania,2017,Students enrolled in tertiary education (thousands),531.586,,United Nations Educational
642,Romania,2017,Gross enrollment ratio - Tertiary (male),43.7859,,United Nations Educational
642,Romania,2017,Gross enrollment ratio - Tertiary (female),55.4365,,United Nations Educational
643,Russian Federation,2005,Students enrolled in primary education (thousands),5308.605,,United Nations Educational
643,Russian Federation,2005,Gross enrollment ratio - Primary (male),95.1367,,United Nations Educational
643,Russian Federation,2005,Gross enrollment ratio - Primary (female),95.3207,,United Nations Educational
643,Russian Federation,2005,Students enrolled in secondary education (thousands),12433.155,,United Nations Educational
643,Russian Federation,2005,Gross enrollment ratio - Secondary (male),83.338,,United Nations Educational
643,Russian Federation,2005,Gross enrollment ratio - Secondary (female),82.4652,,United Nations Educational
643,Russian Federation,2005,Students enrolled in tertiary education (thousands),9003.208,,United Nations Educational
643,Russian Federation,2005,Gross enrollment ratio - Tertiary (male),61.3109,,United Nations Educational
643,Russian Federation,2005,Gross enrollment ratio - Tertiary (female),84.1996,,United Nations Educational
643,Russian Federation,2009,Students enrolled in primary education (thousands),5015.307,,United Nations Educational
643,Russian Federation,2009,Gross enrollment ratio - Primary (male),99.1296,,United Nations Educational
643,Russian Federation,2009,Gross enrollment ratio - Primary (female),99.605,,United Nations Educational
643,Russian Federation,2009,Students enrolled in secondary education (thousands),9613.548,,United Nations Educational
643,Russian Federation,2009,Gross enrollment ratio - Secondary (male),85.4305,,United Nations Educational
643,Russian Federation,2009,Gross enrollment ratio - Secondary (female),84.0787,,United Nations Educational
643,Russian Federation,2009,Students enrolled in tertiary education (thousands),9330.115,,United Nations Educational
643,Russian Federation,2009,Gross enrollment ratio - Tertiary (male),64.2257,,United Nations Educational
643,Russian Federation,2009,Gross enrollment ratio - Tertiary (female),86.8182,,United Nations Educational
643,Russian Federation,2014,Students enrolled in primary education (thousands),5725.528,,United Nations Educational
643,Russian Federation,2014,Gross enrollment ratio - Primary (male),97.3749,,United Nations Educational
643,Russian Federation,2014,Gross enrollment ratio - Primary (female),98.0293,,United Nations Educational
643,Russian Federation,2014,Students enrolled in secondary education (thousands),9061.324,,United Nations Educational
643,Russian Federation,2014,Gross enrollment ratio - Secondary (male),99.917,,United Nations Educational
643,Russian Federation,2014,Gross enrollment ratio - Secondary (female),97.6615,,United Nations Educational
643,Russian Federation,2014,Students enrolled in tertiary education (thousands),6995.732,,United Nations Educational
643,Russian Federation,2014,Gross enrollment ratio - Tertiary (male),71.4833,,United Nations Educational
643,Russian Federation,2014,Gross enrollment ratio - Tertiary (female),85.778,,United Nations Educational
643,Russian Federation,2015,Students enrolled in primary education (thousands),5982.572,,United Nations Educational
643,Russian Federation,2015,Gross enrollment ratio - Primary (male),98.6913,,United Nations Educational
643,Russian Federation,2015,Gross enrollment ratio - Primary (female),99.4731,,United Nations Educational
643,Russian Federation,2015,Students enrolled in secondary education (thousands),9384.61,,United Nations Educational
643,Russian Federation,2015,Gross enrollment ratio - Secondary (male),103.35,,United Nations Educational
643,Russian Federation,2015,Gross enrollment ratio - Secondary (female),100.9528,,United Nations Educational
643,Russian Federation,2015,Students enrolled in tertiary education (thousands),6592.416,,United Nations Educational
643,Russian Federation,2015,Gross enrollment ratio - Tertiary (male),72.6865,,United Nations Educational
643,Russian Federation,2015,Gross enrollment ratio - Tertiary (female),87.5502,,United Nations Educational
643,Russian Federation,2017,Students enrolled in primary education (thousands),6573.633,,United Nations Educational
643,Russian Federation,2017,Gross enrollment ratio - Primary (male),102.8181,,United Nations Educational
643,Russian Federation,2017,Gross enrollment ratio - Primary (female),102.3353,,United Nations Educational
643,Russian Federation,2017,Students enrolled in secondary education (thousands),9905.067,,United Nations Educational
643,Russian Federation,2017,Gross enrollment ratio - Secondary (male),104.6536,,United Nations Educational
643,Russian Federation,2017,Gross enrollment ratio - Secondary (female),102.0559,,United Nations Educational
643,Russian Federation,2017,Students enrolled in tertiary education (thousands),5886.641,,United Nations Educational
643,Russian Federation,2017,Gross enrollment ratio - Tertiary (male),75.0302,,United Nations Educational
643,Russian Federation,2017,Gross enrollment ratio - Tertiary (female),89.1164,,United Nations Educational
646,Rwanda,2004,Students enrolled in primary education (thousands),1752.588,,United Nations Educational
646,Rwanda,2004,Gross enrollment ratio - Primary (male),128.3922,,United Nations Educational
646,Rwanda,2004,Gross enrollment ratio - Primary (female),128.9375,,United Nations Educational
646,Rwanda,2004,Students enrolled in secondary education (thousands),203.551,,United Nations Educational
646,Rwanda,2004,Gross enrollment ratio - Secondary (male),16.5662,,United Nations Educational
646,Rwanda,2004,Gross enrollment ratio - Secondary (female),14.8736,,United Nations Educational
646,Rwanda,2004,Students enrolled in tertiary education (thousands),25.233,,United Nations Educational
646,Rwanda,2004,Gross enrollment ratio - Tertiary (male),3.6739,,United Nations Educational
646,Rwanda,2004,Gross enrollment ratio - Tertiary (female),2.1137,,United Nations Educational
646,Rwanda,2005,Students enrolled in primary education (thousands),1857.841,,United Nations Educational
646,Rwanda,2005,Gross enrollment ratio - Primary (male),132.6345,,United Nations Educational
646,Rwanda,2005,Gross enrollment ratio - Primary (female),134.5709,,United Nations Educational
646,Rwanda,2005,Students enrolled in secondary education (thousands),218.517,,United Nations Educational
646,Rwanda,2005,Gross enrollment ratio - Secondary (male),17.7127,,United Nations Educational
646,Rwanda,2005,Gross enrollment ratio - Secondary (female),15.7444,,United Nations Educational
646,Rwanda,2005,Students enrolled in tertiary education (thousands),27.787,,United Nations Educational
646,Rwanda,2010,Students enrolled in primary education (thousands),2299.326,,United Nations Educational
646,Rwanda,2010,Gross enrollment ratio - Primary (male),146.3758,,United Nations Educational
646,Rwanda,2010,Gross enrollment ratio - Primary (female),150.076,,United Nations Educational
646,Rwanda,2010,Students enrolled in secondary education (thousands),425.587,,United Nations Educational
646,Rwanda,2010,Gross enrollment ratio - Secondary (male),31.6176,,United Nations Educational
646,Rwanda,2010,Gross enrollment ratio - Secondary (female),31.6177,,United Nations Educational
646,Rwanda,2010,Students enrolled in tertiary education (thousands),62.734,,United Nations Educational
646,Rwanda,2010,Gross enrollment ratio - Tertiary (male),6.6769,,United Nations Educational
646,Rwanda,2010,Gross enrollment ratio - Tertiary (female),5.1861,,United Nations Educational
646,Rwanda,2014,Students enrolled in primary education (thousands),2399.439,,United Nations Educational
646,Rwanda,2014,Gross enrollment ratio - Primary (male),138.6708,,United Nations Educational
646,Rwanda,2014,Gross enrollment ratio - Primary (female),142.0946,,United Nations Educational
646,Rwanda,2014,Students enrolled in secondary education (thousands),587.069,,United Nations Educational
646,Rwanda,2014,Gross enrollment ratio - Secondary (male),38.2565,,United Nations Educational
646,Rwanda,2014,Gross enrollment ratio - Secondary (female),41.9105,,United Nations Educational
646,Rwanda,2014,Students enrolled in tertiary education (thousands),77.512,,United Nations Educational
646,Rwanda,2014,Gross enrollment ratio - Tertiary (male),8.0424,,United Nations Educational
646,Rwanda,2014,Gross enrollment ratio - Tertiary (female),6.749,,United Nations Educational
646,Rwanda,2015,Students enrolled in primary education (thousands),2450.705,,United Nations Educational
646,Rwanda,2015,Gross enrollment ratio - Primary (male),138.6781,,United Nations Educational
646,Rwanda,2015,Gross enrollment ratio - Primary (female),140.5658,,United Nations Educational
646,Rwanda,2015,Students enrolled in secondary education (thousands),567.838,,United Nations Educational
646,Rwanda,2015,Gross enrollment ratio - Secondary (male),36.3005,,United Nations Educational
646,Rwanda,2015,Gross enrollment ratio - Secondary (female),39.3925,,United Nations Educational
646,Rwanda,2015,Students enrolled in tertiary education (thousands),80.335,,United Nations Educational
646,Rwanda,2015,Gross enrollment ratio - Tertiary (male),8.5304,,United Nations Educational
646,Rwanda,2015,Gross enrollment ratio - Tertiary (female),6.7226,,United Nations Educational
646,Rwanda,2018,Students enrolled in primary education (thousands),2503.705,,United Nations Educational
646,Rwanda,2018,Gross enrollment ratio - Primary (male),133.9595,,United Nations Educational
646,Rwanda,2018,Gross enrollment ratio - Primary (female),132.1253,,United Nations Educational
646,Rwanda,2018,Students enrolled in secondary education (thousands),658.285,,United Nations Educational
646,Rwanda,2018,Gross enrollment ratio - Secondary (male),38.4943,,United Nations Educational
646,Rwanda,2018,Gross enrollment ratio - Secondary (female),43.2755,,United Nations Educational
646,Rwanda,2018,Students enrolled in tertiary education (thousands),75.713,,United Nations Educational
646,Rwanda,2018,Gross enrollment ratio - Tertiary (male),7.4543,,United Nations Educational
646,Rwanda,2018,Gross enrollment ratio - Tertiary (female),6.0143,,United Nations Educational
659,Saint Kitts and Nevis,2005,Students enrolled in primary education (thousands),6.35,,United Nations Educational
659,Saint Kitts and Nevis,2005,Gross enrollment ratio - Primary (male),110.0759,,United Nations Educational
659,Saint Kitts and Nevis,2005,Gross enrollment ratio - Primary (female),109.1914,,United Nations Educational
659,Saint Kitts and Nevis,2005,Students enrolled in secondary education (thousands),3.939,Estimate.,United Nations Educational
659,Saint Kitts and Nevis,2005,Gross enrollment ratio - Secondary (male),90.2416,Estimate.,United Nations Educational
659,Saint Kitts and Nevis,2005,Gross enrollment ratio - Secondary (female),99.9,Estimate.,United Nations Educational
659,Saint Kitts and Nevis,2008,Students enrolled in primary education (thousands),6.474,,United Nations Educational
659,Saint Kitts and Nevis,2008,Gross enrollment ratio - Primary (male),116.2017,,United Nations Educational
659,Saint Kitts and Nevis,2008,Gross enrollment ratio - Primary (female),110.2564,,United Nations Educational
659,Saint Kitts and Nevis,2008,Students enrolled in secondary education (thousands),4.396,,United Nations Educational
659,Saint Kitts and Nevis,2008,Gross enrollment ratio - Secondary (male),105.2068,,United Nations Educational
659,Saint Kitts and Nevis,2008,Gross enrollment ratio - Secondary (female),113.5163,,United Nations Educational
659,Saint Kitts and Nevis,2008,Students enrolled in tertiary education (thousands),0.859,,United Nations Educational
659,Saint Kitts and Nevis,2008,Gross enrollment ratio - Tertiary (male),12.8193,,United Nations Educational
659,Saint Kitts and Nevis,2008,Gross enrollment ratio - Tertiary (female),27.5501,,United Nations Educational
659,Saint Kitts and Nevis,2010,Students enrolled in primary education (thousands),6.255,,United Nations Educational
659,Saint Kitts and Nevis,2010,Gross enrollment ratio - Primary (male),116.4888,,United Nations Educational
659,Saint Kitts and Nevis,2010,Gross enrollment ratio - Primary (female),110.5546,,United Nations Educational
659,Saint Kitts and Nevis,2010,Students enrolled in secondary education (thousands),4.309,Estimate.,United Nations Educational
659,Saint Kitts and Nevis,2010,Gross enrollment ratio - Secondary (male),107.3638,Estimate.,United Nations Educational
659,Saint Kitts and Nevis,2010,Gross enrollment ratio - Secondary (female),105.1536,Estimate.,United Nations Educational
659,Saint Kitts and Nevis,2014,Students enrolled in primary education (thousands),5.533,,United Nations Educational
659,Saint Kitts and Nevis,2014,Gross enrollment ratio - Primary (male),108.8419,,United Nations Educational
659,Saint Kitts and Nevis,2014,Gross enrollment ratio - Primary (female),108.3924,,United Nations Educational
659,Saint Kitts and Nevis,2014,Students enrolled in secondary education (thousands),4.37,,United Nations Educational
659,Saint Kitts and Nevis,2014,Gross enrollment ratio - Secondary (male),109.4283,,United Nations Educational
659,Saint Kitts and Nevis,2014,Gross enrollment ratio - Secondary (female),105.0408,,United Nations Educational
659,Saint Kitts and Nevis,2014,Students enrolled in tertiary education (thousands),3.411,,United Nations Educational
659,Saint Kitts and Nevis,2014,Gross enrollment ratio - Tertiary (male),84.0039,,United Nations Educational
659,Saint Kitts and Nevis,2014,Gross enrollment ratio - Tertiary (female),86.1125,,United Nations Educational
659,Saint Kitts and Nevis,2015,Students enrolled in primary education (thousands),5.466,,United Nations Educational
659,Saint Kitts and Nevis,2015,Gross enrollment ratio - Primary (male),108.6698,,United Nations Educational
659,Saint Kitts and Nevis,2015,Gross enrollment ratio - Primary (female),107.9334,,United Nations Educational
659,Saint Kitts and Nevis,2015,Students enrolled in secondary education (thousands),4.318,,United Nations Educational
659,Saint Kitts and Nevis,2015,Gross enrollment ratio - Secondary (male),108.2994,,United Nations Educational
659,Saint Kitts and Nevis,2015,Gross enrollment ratio - Secondary (female),107.4546,,United Nations Educational
659,Saint Kitts and Nevis,2015,Students enrolled in tertiary education (thousands),3.508,,United Nations Educational
659,Saint Kitts and Nevis,2015,Gross enrollment ratio - Tertiary (male),57.7264,,United Nations Educational
659,Saint Kitts and Nevis,2015,Gross enrollment ratio - Tertiary (female),115.8809,,United Nations Educational
659,Saint Kitts and Nevis,2016,Students enrolled in primary education (thousands),5.452,,United Nations Educational
659,Saint Kitts and Nevis,2016,Gross enrollment ratio - Primary (male),110.3834,,United Nations Educational
659,Saint Kitts and Nevis,2016,Gross enrollment ratio - Primary (female),107.0916,,United Nations Educational
659,Saint Kitts and Nevis,2016,Students enrolled in secondary education (thousands),4.175,,United Nations Educational
659,Saint Kitts and Nevis,2016,Gross enrollment ratio - Secondary (male),105.1295,,United Nations Educational
659,Saint Kitts and Nevis,2016,Gross enrollment ratio - Secondary (female),108.6582,,United Nations Educational
662,Saint Lucia,2005,Students enrolled in primary education (thousands),23.573,,United Nations Educational
662,Saint Lucia,2005,Gross enrollment ratio - Primary (male),105.2458,,United Nations Educational
662,Saint Lucia,2005,Gross enrollment ratio - Primary (female),100.5619,,United Nations Educational
662,Saint Lucia,2005,Students enrolled in secondary education (thousands),13.597,,United Nations Educational
662,Saint Lucia,2005,Gross enrollment ratio - Secondary (male),71.5668,,United Nations Educational
662,Saint Lucia,2005,Gross enrollment ratio - Secondary (female),84.15,,United Nations Educational
662,Saint Lucia,2005,Students enrolled in tertiary education (thousands),2.197,,United Nations Educational
662,Saint Lucia,2005,Gross enrollment ratio - Tertiary (male),6.9988,,United Nations Educational
662,Saint Lucia,2005,Gross enrollment ratio - Tertiary (female),19.0258,,United Nations Educational
662,Saint Lucia,2007,Students enrolled in primary education (thousands),22.028,,United Nations Educational
662,Saint Lucia,2007,Gross enrollment ratio - Primary (male),103.1552,,United Nations Educational
662,Saint Lucia,2007,Gross enrollment ratio - Primary (female),97.9614,,United Nations Educational
662,Saint Lucia,2007,Students enrolled in secondary education (thousands),15.146,,United Nations Educational
662,Saint Lucia,2007,Gross enrollment ratio - Secondary (male),83.3546,,United Nations Educational
662,Saint Lucia,2007,Gross enrollment ratio - Secondary (female),92.6099,,United Nations Educational
662,Saint Lucia,2007,Students enrolled in tertiary education (thousands),1.438,,United Nations Educational
662,Saint Lucia,2007,Gross enrollment ratio - Tertiary (male),5.1583,,United Nations Educational
662,Saint Lucia,2007,Gross enrollment ratio - Tertiary (female),12.0237,,United Nations Educational
662,Saint Lucia,2010,Students enrolled in primary education (thousands),19.483,,United Nations Educational
662,Saint Lucia,2010,Students enrolled in secondary education (thousands),16.017,,United Nations Educational
662,Saint Lucia,2010,Gross enrollment ratio - Secondary (male),94.3733,,United Nations Educational
662,Saint Lucia,2010,Gross enrollment ratio - Secondary (female),93.2611,,United Nations Educational
662,Saint Lucia,2010,Students enrolled in tertiary education (thousands),1.973,,United Nations Educational
662,Saint Lucia,2010,Gross enrollment ratio - Tertiary (male),6.9074,,United Nations Educational
662,Saint Lucia,2010,Gross enrollment ratio - Tertiary (female),17.825,,United Nations Educational
662,Saint Lucia,2014,Students enrolled in primary education (thousands),17.286,,United Nations Educational
662,Saint Lucia,2014,Students enrolled in secondary education (thousands),13.566,,United Nations Educational
662,Saint Lucia,2014,Gross enrollment ratio - Secondary (male),87.8209,,United Nations Educational
662,Saint Lucia,2014,Gross enrollment ratio - Secondary (female),87.2579,,United Nations Educational
662,Saint Lucia,2014,Students enrolled in tertiary education (thousands),2.83,,United Nations Educational
662,Saint Lucia,2014,Gross enrollment ratio - Tertiary (male),10.6734,,United Nations Educational
662,Saint Lucia,2014,Gross enrollment ratio - Tertiary (female),22.2664,,United Nations Educational
662,Saint Lucia,2015,Students enrolled in primary education (thousands),16.822,,United Nations Educational
662,Saint Lucia,2015,Gross enrollment ratio - Primary (male),102.7616,,United Nations Educational
662,Saint Lucia,2015,Gross enrollment ratio - Primary (female),99.4897,,United Nations Educational
662,Saint Lucia,2015,Students enrolled in secondary education (thousands),13.215,,United Nations Educational
662,Saint Lucia,2015,Gross enrollment ratio - Secondary (male),88.9172,,United Nations Educational
662,Saint Lucia,2015,Gross enrollment ratio - Secondary (female),88.1201,,United Nations Educational
662,Saint Lucia,2015,Students enrolled in tertiary education (thousands),2.788,,United Nations Educational
662,Saint Lucia,2015,Gross enrollment ratio - Tertiary (male),11.2783,,United Nations Educational
662,Saint Lucia,2015,Gross enrollment ratio - Tertiary (female),21.416,,United Nations Educational
662,Saint Lucia,2018,Students enrolled in primary education (thousands),15.874,,United Nations Educational
662,Saint Lucia,2018,Gross enrollment ratio - Primary (male),102.0544,,United Nations Educational
662,Saint Lucia,2018,Gross enrollment ratio - Primary (female),103.1565,,United Nations Educational
